time,noise level,WindSpeed at 80m,Wind Direction,power out,Rotor Speed,pitch angle
1/1/2022 3:05,56.97550809,11,133.6800642,1392.177,18.1783,0.2573
1/1/2022 3:05,57.37914256,10,133.6760938,1296.5101,18.2228,-1.0003
1/1/2022 3:05,57.29479269,11,133.6619266,1095.107,18.1919,-2.0145
1/1/2022 3:05,57.61962056,12,133.691247,1125.5409,18.2954,-1.9811
1/1/2022 3:05,57.22661132,10,133.6809702,1257.5175,18.318,-1.9437
1/1/2022 3:06,57.2082235,9,133.6906963,1105.0826,18.1919,-2.0794
1/1/2022 3:06,55.92131439,10,138.7724487,993.6329,18.2249,-1.975
1/1/2022 3:06,55.94242843,12,138.7740387,1003.4483,18.3133,-1.9521
1/1/2022 3:06,56.58787363,13,138.7796256,1161.2142,18.3313,-1.7275
1/1/2022 3:06,55.50593604,11,138.7783555,1439.7397,18.3498,0.481
1/1/2022 3:06,54.05219715,13,138.7781689,1497.0631,18.5161,4.2574
1/1/2022 3:07,54.20976999,12,138.7828943,1501.0106,18.4948,4.9066
1/1/2022 3:07,53.22672418,11,138.7818995,1500.3186,18.3483,5.7927
1/1/2022 3:07,54.933711,11,138.7732481,1497.9293,18.2396,2.7315
1/1/2022 3:07,54.87082274,10,138.773559,1467.238,18.3144,1.0012
1/1/2022 3:07,54.87643078,9,138.7811445,1436.4768,18.2685,0.354
1/1/2022 3:07,56.22101553,8,138.7738344,1271.9918,18.2033,-1.1346
1/1/2022 3:08,55.95823334,7,138.78714,1013.8342,18.1223,-2.0487
1/1/2022 3:08,54.75604899,7,138.7885878,781.1161,18.2362,-2.0727
1/1/2022 3:08,54.90411713,7,138.7901778,790.6535,18.2961,-2.0848
1/1/2022 3:08,55.26589312,9,138.7871578,1039.7131,18.3352,-2.086
1/1/2022 3:08,55.59988355,10,138.7871578,1032.0329,18.2791,-2.086
1/1/2022 3:08,55.95276213,10,138.787895,1097.6491,18.3056,-2.0657
1/1/2022 3:09,56.05023532,11,138.7866248,1259.6241,18.3098,-1.8686
1/1/2022 3:09,56.31167302,10,138.7910482,1297.4728,18.3065,-1.2417
1/1/2022 3:09,55.42386435,10,138.7772807,1293.0934,18.211,-0.6014
1/1/2022 3:09,55.82096436,11,138.7760638,1057.0407,18.1967,-2.0698
1/1/2022 3:09,56.55034971,11,138.7800342,1124.7216,18.3277,-2.071
1/1/2022 3:09,56.70594505,11,138.7812511,1278.0522,18.2935,-1.8472
1/1/2022 3:10,56.83212092,11,138.7834894,1265.2917,18.2738,-1.8567
1/1/2022 3:10,55.60941942,11,138.7940948,1369.8999,18.3142,-0.503
1/1/2022 3:10,55.12633194,11,138.7907906,1305.3041,18.2184,-0.8045
1/1/2022 3:10,56.50956211,10,138.7988291,1199.016,18.2366,-2.0426
1/1/2022 3:10,56.26713073,10,138.7982162,1036.353,18.2053,-1.9553
1/1/2022 3:10,56.38051105,10,138.7864472,1044.5809,18.2912,-1.9389
1/1/2022 3:11,56.02870892,10,138.7954361,1059.0918,18.2532,-1.9319
1/1/2022 3:11,56.41219323,10,138.7937751,1035.1058,18.2801,-1.931
1/1/2022 3:11,56.7449017,9,138.7912347,1140.7994,18.3038,-1.9223
1/1/2022 3:11,55.77987977,10,138.7883036,1031.6002,18.2116,-1.9953
1/1/2022 3:11,55.71906944,10,138.7893606,1215.5825,18.3591,-1.9953
1/1/2022 3:11,55.80383087,10,138.7908883,1275.647,18.265,-1.727
1/1/2022 3:12,56.30054896,10,138.7907551,1133.9144,18.1994,-2.0688
1/1/2022 3:12,56.17593922,10,138.7967684,1146.3694,18.3272,-2.0014
1/1/2022 3:12,55.7863532,8,138.805926,1149.7062,18.2421,-2.0775
1/1/2022 3:12,55.67256031,9,138.7942991,1106.9186,18.2378,-1.9374
1/1/2022 3:12,55.37999952,9,138.7845819,988.626,18.2165,-2.0073
1/1/2022 3:12,55.47352492,9,138.7907285,880.1008,18.2549,-2.0663
1/1/2022 3:13,54.93338209,9,138.7916344,1017.3001,18.2979,-2.08
1/1/2022 3:13,54.65081986,9,138.791821,897.0258,18.2408,-2.08
1/1/2022 3:13,54.87900941,8,138.7891741,843.5924,18.2265,-2.08
1/1/2022 3:13,54.6860451,8,138.7936951,725.8979,18.2292,-2.08
1/1/2022 3:13,53.60410023,8,138.7979231,594.5604,18.0447,-2.08
1/1/2022 3:13,52.21359677,8,138.7936863,466.7272,16.766,-2.08
1/1/2022 3:14,53.0011179,9,138.7987669,470.1749,16.7275,-2.08
1/1/2022 3:14,55.15990352,9,138.7969727,849.5104,18.1465,-2.08
1/1/2022 3:14,55.56270285,9,138.7917322,1095.4703,18.2766,-2.08
1/1/2022 3:14,55.02117785,10,138.7931533,1004.0548,18.2241,-2.08
1/1/2022 3:14,54.84777325,10,138.7894405,830.9207,18.2201,-2.08
1/1/2022 3:14,55.02282075,8,138.796875,870.9966,18.287,-2.08
1/1/2022 3:15,54.4269816,10,138.7932866,680.5119,18.1502,-2.08
1/1/2022 3:15,54.1044379,9,138.7925227,565.4808,17.8329,-2.08
1/1/2022 3:15,54.5044028,10,138.801627,622.3793,18.0688,-2.08
1/1/2022 3:15,54.66073113,9,138.7873354,717.1853,18.2822,-2.08
1/1/2022 3:15,54.77274441,7,138.7887832,708.1588,18.2729,-2.08
1/1/2022 3:15,54.6518891,8,138.7900001,631.4052,18.165,-2.08
1/1/2022 3:16,54.88413813,9,138.7834628,651.0631,18.171,-2.08
1/1/2022 3:16,54.48816429,9,138.7820505,620.1127,18.1525,-2.08
1/1/2022 3:16,54.18183828,11,138.7747315,567.8628,17.8398,-2.08
1/1/2022 3:16,54.40821705,9,138.7864738,559.7108,17.7465,-2.08
1/1/2022 3:16,55.45421311,9,138.7858343,662.9156,18.2006,-2.08
1/1/2022 3:16,55.11248789,9,138.7878595,768.6375,18.2917,-2.08
1/1/2022 3:17,54.8351219,10,138.7816952,774.2076,18.281,-2.08
1/1/2022 3:17,55.29567934,10,138.7875841,851.3775,18.3334,-2.08
1/1/2022 3:17,55.81612163,10,138.7889431,1110.6787,18.3179,-2.08
1/1/2022 3:17,55.6739961,9,138.7854169,1304.5819,18.3544,-1.5039
1/1/2022 3:17,56.02360026,9,138.7873621,1112.618,18.1841,-1.9426
1/1/2022 3:17,55.92066868,10,138.7846086,1024.8861,18.2386,-1.9647
1/1/2022 3:18,56.11647557,10,138.7906663,1058.3985,18.2913,-1.9453
1/1/2022 3:18,56.73093712,10,138.7859587,1275.8548,18.3537,-1.6419
1/1/2022 3:18,54.30995754,10,138.7880194,1477.1052,18.3927,0.9533
1/1/2022 3:18,54.68224559,10,138.7880993,1452.8953,18.2919,1.2152
1/1/2022 3:18,55.23198568,10,138.7854879,1311.1618,18.224,-0.8496
1/1/2022 3:18,55.78880648,10,138.7871489,1268.7824,18.2472,-1.8832
1/1/2022 3:19,55.98100947,11,138.7879661,1221.4499,18.2646,-2.0495
1/1/2022 3:19,55.3581635,11,138.786687,1414.4459,18.3751,-0.2135
1/1/2022 3:19,55.06152139,11,138.7881348,1426.1604,18.28,0.479
1/1/2022 3:19,54.9616335,10,138.7857899,1462.3338,18.3119,0.8972
1/1/2022 3:19,55.20721233,11,138.7836226,1377.9323,18.2448,-0.2271
1/1/2022 3:19,55.82319419,11,138.7898758,1394.7293,18.2935,-0.5459
1/1/2022 3:20,54.80838821,10,138.7898047,1404.8785,18.2457,0.2523
1/1/2022 3:20,55.02785866,11,138.7864028,1441.3687,18.3055,0.3533
1/1/2022 3:20,54.94473347,11,138.7908617,1441.305,18.2468,0.7161
1/1/2022 3:20,56.46346177,10,138.7893961,1275.02,18.2097,-1.0868
1/1/2022 3:20,56.78417914,10,138.7898935,1234.7699,18.257,-2.0698
1/1/2022 3:20,55.53372386,9,138.78722,1257.0735,18.2675,-1.8812
1/1/2022 3:21,55.55950043,9,138.7893339,1034.9482,18.1862,-2.0222
1/1/2022 3:21,55.06617973,8,138.7881615,909.0545,18.2223,-2.0474
1/1/2022 3:21,55.44070879,9,138.7822104,1029.2836,18.3289,-2.0568
1/1/2022 3:21,55.16131999,9,138.7841645,978.641,18.2268,-2.057
1/1/2022 3:21,55.0880148,8,138.7888188,720.2101,18.1638,-2.057
1/1/2022 3:21,54.78504202,10,138.7823702,625.3801,18.187,-2.057
1/1/2022 3:22,54.67619974,10,138.7787019,611.6523,18.1178,-2.057
1/1/2022 3:22,55.34147215,10,138.7800253,661.9534,18.2553,-2.057
1/1/2022 3:22,56.04124255,9,138.7798832,993.6077,18.4023,-2.057
1/1/2022 3:22,54.93003283,10,138.7817574,1035.5729,18.2467,-2.057
1/1/2022 3:22,54.48766517,11,138.7807714,653.2995,18.0717,-2.057
1/1/2022 3:22,55.33998678,10,138.7831164,735.7936,18.2665,-2.057
1/1/2022 3:23,55.79446472,10,138.7872288,1018.6928,18.3226,-2.057
1/1/2022 3:23,55.4501991,9,138.7830275,981.9975,18.2681,-2.057
1/1/2022 3:23,56.09816108,7,138.7864561,1000.6346,18.2583,-2.057
1/1/2022 3:23,54.62646198,8,138.7878062,645.5544,18.1144,-2.057
1/1/2022 3:23,54.68346123,9,138.7826456,643.1521,18.1713,-2.057
1/1/2022 3:23,55.1488049,9,138.782992,883.0893,18.3068,-2.057
1/1/2022 3:24,54.82784007,10,138.7866781,828.4428,18.2804,-2.057
1/1/2022 3:24,54.75439496,10,138.7857721,814.091,18.2544,-2.057
1/1/2022 3:24,55.62330552,10,138.7826722,934.8,18.3352,-2.057
1/1/2022 3:24,56.16218934,11,138.7830542,1154.8233,18.3633,-2.0107
1/1/2022 3:24,56.40691613,11,138.7825479,1313.4872,18.3049,-1.5395
1/1/2022 3:24,55.73689278,11,138.7828588,1334.6943,18.2642,-1.1566
1/1/2022 3:25,56.13154566,11,138.7843066,1201.956,18.19,-1.7033
1/1/2022 3:25,56.56939795,11,138.7879838,1294.559,18.3617,-1.3624
1/1/2022 3:25,56.48065574,11,138.787744,1279.1125,18.2205,-1.2963
1/1/2022 3:25,54.97539331,10,138.7898491,1398.1887,18.345,-0.3852
1/1/2022 3:25,54.83165662,10,138.785781,1356.282,18.2334,-0.3008
1/1/2022 3:25,56.80550832,10,138.7815087,1273.521,18.2295,-1.6494
1/1/2022 3:26,55.3860404,9,138.786465,1123.7885,18.2145,-1.9895
1/1/2022 3:26,55.42875187,8,138.7859764,1151.4606,18.2824,-1.9315
1/1/2022 3:26,54.93128613,8,138.7839602,920.4244,18.1318,-1.9184
1/1/2022 3:26,54.63679262,8,138.7812155,670.867,18.2191,-1.9098
1/1/2022 3:26,54.44952465,8,138.7827788,713.5894,18.3,-1.9056
1/1/2022 3:26,54.8196669,8,138.788348,749.7122,18.2637,-1.905
1/1/2022 3:27,54.8440913,9,138.7744473,693.814,18.2705,-1.905
1/1/2022 3:27,55.08849927,9,138.7884635,982.7256,18.37,-1.905
1/1/2022 3:27,55.14743302,10,138.7829476,1013.1823,18.2553,-1.905
1/1/2022 3:27,54.82973124,9,138.7873798,828.7025,18.2055,-1.905
1/1/2022 3:27,54.87397085,7,138.7877529,796.7695,18.2663,-1.905
1/1/2022 3:27,54.7888246,10,138.7847862,796.8434,18.2676,-1.905
1/1/2022 3:28,55.36063597,10,138.7875664,941.7724,18.3353,-1.905
1/1/2022 3:28,55.26314384,10,138.7876996,1105.6967,18.3191,-1.905
1/1/2022 3:28,55.47876713,10,138.7865271,1112.8408,18.2855,-1.905
1/1/2022 3:28,55.41102256,10,138.7890142,1070.5967,18.2141,-1.905
1/1/2022 3:28,55.21466471,11,138.7845553,1022.7552,18.2868,-1.905
1/1/2022 3:28,55.95058222,10,138.7850882,1247.0611,18.3516,-1.9657
1/1/2022 3:29,56.13855691,11,138.7774672,1306.6461,18.2813,-1.6988
1/1/2022 3:29,55.95327418,11,138.7857011,1285.6645,18.2481,-1.4663
1/1/2022 3:29,56.3820326,10,138.7886855,1275.329,18.2788,-1.8868
1/1/2022 3:29,55.84505351,10,138.7839602,1266.2514,18.2599,-2.0122
1/1/2022 3:29,55.48530134,10,138.7770142,1074.8421,18.1876,-2.0641
1/1/2022 3:29,56.3002713,10,138.7782755,1104.1657,18.3193,-2.0883
1/1/2022 3:30,56.51364499,9,138.7845286,1233.4327,18.2738,-2.0055
1/1/2022 3:30,55.70749728,9,138.7892007,1027.0107,18.1857,-1.9574
1/1/2022 3:30,55.25638717,10,138.7847507,928.2688,18.2166,-1.937
1/1/2022 3:30,55.31460894,9,138.7854346,883.2359,18.3167,-1.9303
1/1/2022 3:30,55.13058568,9,138.79318,1121.374,18.3086,-1.93
1/1/2022 3:30,55.47707573,9,138.785026,1050.9113,18.2628,-1.93
1/1/2022 3:31,56.42918594,11,138.7875575,1157.7791,18.4645,-1.84
1/1/2022 3:31,55.47809866,10,138.7905064,1365.4228,18.3098,-0.5623
1/1/2022 3:31,55.73685674,10,138.7834894,1305.0908,18.2467,-1.4813
1/1/2022 3:31,55.14175805,9,138.7913147,1130.2226,18.1802,-2.0365
1/1/2022 3:31,55.35328246,8,138.7824857,931.4865,18.2014,-1.937
1/1/2022 3:31,55.0051351,9,138.7874509,928.2485,18.2635,-1.9071
1/1/2022 3:32,55.51056268,10,138.786838,846.5054,18.261,-1.903
1/1/2022 3:32,55.32706236,9,138.779972,1070.8832,18.3315,-1.903
1/1/2022 3:32,55.44786938,10,138.7888543,1045.1504,18.2701,-1.903
1/1/2022 3:32,55.83692414,11,138.7873443,1010.7773,18.2639,-1.903
1/1/2022 3:32,56.75885886,11,138.787895,1276.5009,18.3664,-1.6851
1/1/2022 3:32,56.61366499,10,138.7904442,1304.0559,18.2454,-1.3419
1/1/2022 3:33,56.81098666,10,138.7863673,1299.4426,18.2846,-1.6467
1/1/2022 3:33,57.02644727,10,138.7884724,1254.9128,18.2422,-1.9895
1/1/2022 3:33,55.78615391,10,138.7814287,1154.5208,18.2137,-1.9574
1/1/2022 3:33,56.22247337,11,138.7888099,1077.7186,18.2504,-1.9231
1/1/2022 3:33,56.39001461,10,138.78722,1176.1108,18.3196,-1.9139
1/1/2022 3:33,56.98152287,11,138.7860031,1232.4591,18.2891,-2.0584
1/1/2022 3:34,56.608601,9,138.7848395,1215.4601,18.2454,-1.9749
1/1/2022 3:34,55.58889384,10,138.78563,1168.1033,18.2008,-1.9236
1/1/2022 3:34,55.23167826,9,138.7888277,851.2766,18.1664,-1.9185
1/1/2022 3:34,55.14743358,10,138.7832762,829.1854,18.2797,-2.0765
1/1/2022 3:34,55.38147459,10,138.7824147,917.9185,18.3155,-2.093
1/1/2022 3:34,55.4046379,10,138.7853902,904.8226,18.1812,-2.093
1/1/2022 3:35,56.03809694,11,138.791137,911.4855,18.3382,-2.093
1/1/2022 3:35,55.60412368,11,138.784955,1005.2087,18.2707,-2.093
1/1/2022 3:35,56.63042926,10,138.788499,951.1685,18.2479,-2.093
1/1/2022 3:35,56.60875648,11,138.7891563,1004.1368,18.2882,-2.093
1/1/2022 3:35,56.59858208,10,138.7892806,1240.592,18.3815,-1.5928
1/1/2022 3:35,56.50715073,11,138.7882414,1072.7306,18.1997,-2.0318
1/1/2022 3:36,56.92229616,11,138.7880815,1232.3203,18.2981,-1.9903
1/1/2022 3:36,56.51261008,11,138.7849372,1153.7247,18.2268,-1.9681
1/1/2022 3:36,56.43722931,11,138.7755753,1069.3131,18.2703,-1.9559
1/1/2022 3:36,57.30496421,12,138.7747404,1075.8158,18.2628,-1.9488
1/1/2022 3:36,56.85332521,12,138.7765257,1309.0855,18.3673,-1.2673
1/1/2022 3:36,56.97080913,12,138.7787285,1306.9774,18.2469,-1.4336
1/1/2022 3:37,56.67543929,11,138.7775205,1323.4323,18.294,-1.3445
1/1/2022 3:37,55.22952242,11,138.7833739,1440.2577,18.292,0.5062
1/1/2022 3:37,55.69933526,9,138.7839513,1353.4438,18.2411,-0.5703
1/1/2022 3:37,56.36723711,10,138.7820771,1190.8909,18.1767,-1.7983
1/1/2022 3:37,56.28550825,9,138.7804694,1052.0491,18.244,-2.0409
1/1/2022 3:37,55.59292222,9,138.7737544,1025.1535,18.2501,-2.058
1/1/2022 3:38,54.77748367,9,138.7780268,904.609,18.1732,-2.062
1/1/2022 3:38,55.08319779,9,138.7832496,764.7,18.3037,-2.062
1/1/2022 3:38,54.95348517,10,138.7884191,831.4338,18.2235,-2.062
1/1/2022 3:38,55.23741614,10,138.788499,728.9873,18.2503,-2.062
1/1/2022 3:38,57.14930973,10,138.7888721,909.4633,18.3663,-2.062
1/1/2022 3:38,57.95382237,9,138.7822015,925.0143,18.244,-2.062
1/1/2022 3:39,57.44083121,8,138.7885701,973.0662,18.287,-2.062
1/1/2022 3:39,56.01404566,10,138.7793858,917.5773,18.2418,-2.062
1/1/2022 3:39,55.63273848,11,138.7886855,873.0475,18.2611,-2.062
1/1/2022 3:39,55.81808585,10,138.7643392,886.7705,18.3274,-2.062
1/1/2022 3:39,55.66008047,9,138.7872288,1072.7478,18.2659,-2.062
1/1/2022 3:39,55.27388817,8,138.7871489,786.947,18.189,-2.062
1/1/2022 3:40,54.92048441,9,138.7862429,775.1847,18.1901,-2.062
1/1/2022 3:40,52.41853437,10,138.7878506,484.3496,16.8473,-2.062
1/1/2022 3:40,53.41945928,12,138.7925316,446.4217,16.5223,-2.062
1/1/2022 3:40,56.64244944,11,138.790986,878.1284,18.2077,-2.062
1/1/2022 3:40,55.20512186,10,138.7593385,1418.665,18.4363,0.1712
1/1/2022 3:40,56.40111887,12,138.7819439,1325.633,18.2227,-0.342
1/1/2022 3:41,57.44257457,12,138.7834805,1334.5903,18.297,-1.218
1/1/2022 3:41,55.73969462,12,138.7806648,1448.7718,18.3141,0.576
1/1/2022 3:41,55.62104666,12,138.7879572,1403.3157,18.2457,-0.0221
1/1/2022 3:41,55.5672257,11,138.7835338,1439.8996,18.294,0.4043
1/1/2022 3:41,55.23254429,11,138.7742163,1432.5718,18.2576,0.3695
1/1/2022 3:41,56.04123165,11,138.7861363,1350.7638,18.2436,-0.7603
1/1/2022 3:42,55.81072627,10,138.751451,1349.4554,18.2657,-0.9276
1/1/2022 3:42,56.95952079,11,138.7676345,1302.1387,18.2437,-1.565
1/1/2022 3:42,57.68407318,11,138.7502431,1230.9373,18.2654,-2.0214
1/1/2022 3:42,56.94185004,11,138.7568071,1334.862,18.3093,-1.2005
1/1/2022 3:42,56.3976833,11,138.7467079,1283.4785,18.2101,-1.2642
1/1/2022 3:42,56.49328897,11,138.7666131,1344.2751,18.3588,-0.9241
1/1/2022 3:43,55.6998768,14,138.7659824,1337.743,18.2236,-0.1498
1/1/2022 3:43,54.89365234,13,138.7522949,1464.2677,18.5962,3.1156
1/1/2022 3:43,53.9185531,12,138.7841556,1497.4557,18.3414,4.3741
1/1/2022 3:43,54.94584829,12,138.773559,1495.183,18.2684,2.4318
1/1/2022 3:43,55.07497827,12,138.7638063,1474.2333,18.3051,1.0001
1/1/2022 3:43,54.82054279,12,138.7699528,1499.8458,18.4452,2.7633
1/1/2022 3:44,54.51239554,12,138.7521972,1499.0571,18.4608,3.6453
1/1/2022 3:44,54.83780797,11,138.758015,1413.1458,18.166,1.0889
1/1/2022 3:44,55.6869454,10,138.7628648,1354.3764,18.2404,-0.3334
1/1/2022 3:44,56.48823394,10,138.7647389,1285.2484,18.2684,-1.5918
1/1/2022 3:44,56.43154893,10,138.749719,1170.2173,18.2043,-1.9179
1/1/2022 3:44,55.98524507,10,138.7197413,1105.8041,18.247,-2.0236
1/1/2022 3:45,56.1181156,11,138.7284371,1062.0429,18.2618,-2.0346
1/1/2022 3:45,56.55237826,12,138.7415295,1168.2875,18.3084,-2.0226
1/1/2022 3:45,57.43559602,11,138.745118,1259.0419,18.2743,-1.7706
1/1/2022 3:45,56.25242054,10,138.7423822,1136.8599,18.2253,-1.9464
1/1/2022 3:45,55.3829026,10,138.7474451,946.8464,18.1891,-1.9048
1/1/2022 3:45,55.78529439,10,138.7403038,942.8411,18.3276,-2.0345
1/1/2022 3:46,55.59388021,10,138.7516465,1097.7174,18.269,-2.089
1/1/2022 3:46,55.82977408,10,138.7492216,1080.284,18.2842,-2.089
1/1/2022 3:46,55.6158009,9,138.7505184,1041.1977,18.2547,-2.089
1/1/2022 3:46,55.16800187,9,138.7417516,890.1144,18.1848,-2.089
1/1/2022 3:46,55.13006362,8,138.7613903,704.5515,18.2046,-2.089
1/1/2022 3:46,54.78959695,8,138.7515932,715.5567,18.2624,-2.089
1/1/2022 3:47,54.43430827,9,138.7462816,628.035,18.2012,-2.089
1/1/2022 3:47,53.42463531,10,138.7474007,551.395,17.6456,-2.089
1/1/2022 3:47,52.7726981,10,138.7421957,488.5586,16.9781,-2.089
1/1/2022 3:47,53.8113817,9,138.7380566,536.9022,17.5237,-2.089
1/1/2022 3:47,54.93590296,9,138.7398863,687.7772,18.1905,-2.089
1/1/2022 3:47,56.05133698,9,138.7453933,1072.1341,18.3712,-2.068
1/1/2022 3:48,55.8835905,10,138.753494,814.5992,18.136,-1.9757
1/1/2022 3:48,56.24014101,10,138.7499588,932.1562,18.3686,-1.937
1/1/2022 3:48,55.76458282,9,138.76926,960.3385,18.2475,-1.93
1/1/2022 3:48,55.43563875,8,138.744363,957.3815,18.2605,-1.93
1/1/2022 3:48,55.44185744,8,138.7385096,969.0173,18.2758,-1.93
1/1/2022 3:48,54.95645627,9,138.7578907,807.2313,18.1938,-1.93
1/1/2022 3:49,55.01220042,8,138.7504207,748.5297,18.2725,-1.93
1/1/2022 3:49,54.88170061,7,138.7513,759.5194,18.2402,-1.93
1/1/2022 3:49,54.95363234,7,138.7555102,645.5817,18.2359,-1.93
1/1/2022 3:49,53.9693336,7,138.7455532,598.1479,18.098,-1.93
1/1/2022 3:49,54.07752415,7,138.7564518,578.537,17.9008,-1.93
1/1/2022 3:49,54.21787756,8,138.7470543,623.9633,18.1368,-1.93
1/1/2022 3:50,52.38073985,7,138.7454377,508.2282,17.1681,-1.93
1/1/2022 3:50,51.72979271,7,138.7542401,438.4652,16.3668,-1.93
1/1/2022 3:50,51.86054507,6,138.735383,442.6277,16.419,-1.93
1/1/2022 3:50,51.27517755,6,138.7302579,399.5154,15.8464,-1.93
1/1/2022 3:50,50.23016076,6,138.7398064,347.3733,15.1414,-1.93
1/1/2022 3:50,50.67895255,7,138.7371861,339.2617,15.0416,-1.93
1/1/2022 3:51,51.52365077,7,138.7277443,369.0526,15.4767,-1.93
1/1/2022 3:51,51.86079554,7,138.7197946,414.2619,16.063,-1.93
1/1/2022 3:51,51.096515,8,138.7289789,391.4078,15.7388,-1.93
1/1/2022 3:51,50.07210443,7,138.7355251,334.7449,14.9505,-1.93
1/1/2022 3:51,50.06533088,8,138.7253372,325.4326,14.8375,-1.93
1/1/2022 3:51,49.49494123,9,138.7337309,308.625,14.5596,-1.93
1/1/2022 3:52,49.81169086,9,138.7281351,305.6565,14.5312,-1.93
1/1/2022 3:52,51.24099561,8,138.7616657,353.7582,15.2224,-1.93
1/1/2022 3:52,54.31085494,7,138.8007032,564.2339,17.3605,-1.93
1/1/2022 3:52,54.86618995,7,138.774918,788.8945,18.2082,-1.93
1/1/2022 3:52,54.49454885,6,138.7789861,574.1701,17.8746,-1.93
1/1/2022 3:52,54.11440039,6,138.7616213,626.397,18.1039,-1.93
1/1/2022 3:53,52.34634474,6,138.7581572,480.921,16.8361,-1.93
1/1/2022 3:53,50.91477011,7,138.7372039,386.9186,15.7032,-1.93
1/1/2022 3:53,50.05270714,9,138.7491505,340.1256,15.0272,-1.93
1/1/2022 3:53,50.77673625,8,138.7477383,336.1328,14.9896,-1.93
1/1/2022 3:53,53.65855613,9,138.7605554,445.7278,16.5129,-1.93
1/1/2022 3:53,54.97504636,9,138.7686471,727.5603,18.1806,-1.93
1/1/2022 3:54,55.57698891,10,138.7543289,900.4014,18.3107,-1.93
1/1/2022 3:54,55.45868585,9,138.745189,816.5653,18.2014,-1.93
1/1/2022 3:54,55.86648903,10,138.7462993,874.7286,18.312,-1.93
1/1/2022 3:54,55.33762523,10,138.7418848,719.6145,18.1861,-1.93
1/1/2022 3:54,55.79231782,10,138.7390603,793.3616,18.3391,-1.93
1/1/2022 3:54,55.76492231,10,138.7398064,849.3627,18.2672,-1.93
1/1/2022 3:55,55.51516647,10,138.7407746,954.2278,18.3201,-1.93
1/1/2022 3:55,55.69391625,10,138.7395932,918.5356,18.2226,-1.93
1/1/2022 3:55,56.01318536,9,138.7420802,1001.8264,18.3388,-1.93
1/1/2022 3:55,55.32296536,9,138.7459973,1027.8404,18.2505,-1.93
1/1/2022 3:55,55.27577746,10,138.7410499,835.5342,18.2023,-1.93
1/1/2022 3:55,49.71914484,7,138.7338464,339.9701,15.085,-1.93
1/1/2022 3:56,48.75203607,7,138.7193949,278.7053,14.1025,-1.93
1/1/2022 3:56,48.92427032,7,138.7358271,275.903,14.0155,-1.93
1/1/2022 3:56,50.18201288,8,138.7402061,317.5229,14.6753,-1.93
1/1/2022 3:56,50.9884266,7,138.7447893,371.0731,15.4834,-1.93
1/1/2022 3:56,51.48391486,8,138.7416983,390.2698,15.7546,-1.93
1/1/2022 3:56,51.47141709,9,138.7395044,387.6838,15.7202,-1.93
1/1/2022 3:57,52.12298242,9,138.7414585,407.5532,15.9631,-1.93
1/1/2022 3:57,53.7289603,9,138.7259145,486.4199,16.9221,-1.93
1/1/2022 3:57,54.95399052,10,138.7132306,611.0773,18.0608,-1.93
1/1/2022 3:57,55.29922565,9,138.7172809,654.9709,18.2577,-1.93
1/1/2022 3:57,56.12307509,10,138.7169257,712.0286,18.2883,-1.93
1/1/2022 3:57,55.69598597,9,138.7184623,606.9476,18.1723,-1.93
1/1/2022 3:58,55.87707002,9,138.7189686,665.8553,18.2665,-1.93
1/1/2022 3:58,55.23825689,8,138.7141189,694.2159,18.26,-1.93
1/1/2022 3:58,55.2334549,9,138.71411,667.5343,18.2655,-1.93
1/1/2022 3:58,54.44357602,9,138.7195282,614.1153,18.2176,-1.93
1/1/2022 3:58,54.83562066,9,138.7199723,674.2276,18.2659,-1.93
1/1/2022 3:58,55.09083105,9,138.7171211,715.8951,18.2608,-1.93
1/1/2022 3:59,55.13850672,9,138.7200433,809.604,18.3181,-1.93
1/1/2022 3:59,55.18794156,10,138.7199812,818.539,18.2646,-1.93
1/1/2022 3:59,55.34784546,8,138.718933,851.5491,18.2846,-1.93
1/1/2022 3:59,54.43604135,8,138.7176096,786.9585,18.2064,-1.93
1/1/2022 3:59,53.80989088,8,138.7203187,583.8014,17.9841,-1.93
1/1/2022 3:59,53.99638161,10,138.7196969,556.8914,17.7008,-1.93
1/1/2022 4:00,54.62300642,9,138.715469,585.114,18.0203,-1.93
1/1/2022 4:00,55.0909403,8,138.7172898,782.0247,18.3319,-1.93
1/1/2022 4:00,55.11338071,7,138.7168191,780.5189,18.2522,-1.93
1/1/2022 4:00,54.76672859,7,138.7171122,673.3465,18.1987,-1.93
1/1/2022 4:00,54.21803485,8,138.7159308,557.3671,17.7453,-1.93
1/1/2022 4:00,53.36381602,8,138.7149449,498.724,17.093,-1.93
1/1/2022 4:01,53.39494839,8,138.7199012,497.8487,17.0821,-1.93
1/1/2022 4:01,54.39625222,8,138.7165526,511.571,17.2291,-1.93
1/1/2022 4:01,55.76243269,7,138.7122891,555.5177,17.707,-1.93
1/1/2022 4:01,55.81979019,7,138.7157621,558.5306,17.7708,-1.93
1/1/2022 4:01,54.35632753,7,138.7140478,442.8755,16.4418,-1.93
1/1/2022 4:01,52.96686676,6,138.7151847,361.9224,15.3634,-1.93
1/1/2022 4:02,50.97972303,7,138.7170411,305.492,14.5376,-1.93
1/1/2022 4:02,50.51882255,7,138.7213135,262.4145,13.8138,-1.93
1/1/2022 4:02,48.98158474,7,138.7165171,226.0719,13.1569,-1.93
1/1/2022 4:02,47.44582333,7,138.7189242,190.7071,12.4003,-1.93
